"","url","isPhishing","special_chars","at_chars","double_slash_chars","dash_chars","numbers"
"1885","http://jggtc.zvowu.art","Y",5,0,1,0,0
"1886","https://nanourl.org/GfJ","Y",5,0,1,0,0
"1887","https://plush.link/yX","Y",5,0,1,0,0
"1888","http://4fgz.ondue.press","Y",5,0,1,0,1
"1889","http://jggtc.zvowu.art","Y",5,0,1,0,0
"1890","http://7ydb.wunrx.quest","Y",5,0,1,0,1
"1891","https://nuestro.link/ta","Y",5,0,1,0,0
"1892","http://htyrc.bit7.uno","Y",5,0,1,0,1
"1893","http://odi.bit7.ink","Y",5,0,1,0,1
"1894","http://sdfgd.modu.hair","Y",5,0,1,0,0
"1895","http://hrc.wtbj.hair","Y",5,0,1,0,0
"1896","http://jyvb.uskb.casa","Y",5,0,1,0,0
"1897","http://4fgz.ondue.press","Y",5,0,1,0,1
"1898","https://plush.link/yX","Y",5,0,1,0,0
"1899","nioy.m4cr.co","Y",2,0,0,0,1
"1900","http://4dvcn.wuny.casa","Y",5,0,1,0,1
"1901","https://nanourl.org/fQs","Y",5,0,1,0,0
"1902","http://uldrt.nkdt.hair","Y",5,0,1,0,0
"1903","http://4fgz.ondue.press","Y",5,0,1,0,1
"1904","http://htcx.dnvi.today","Y",5,0,1,0,0
"1905","http://hrc.wtbj.hair","Y",5,0,1,0,0
"1906","http://bfzsw.nksh.beauty","Y",5,0,1,0,0
"1907","am.gbr0.top","Y",2,0,0,0,1
"1908","http://7ydb.wunrx.quest","Y",5,0,1,0,1
"1909","http://htyrc.bit7.uno","Y",5,0,1,0,1
"1910","http://bvsx.nksh.beauty","Y",5,0,1,0,0
"1911","http://noicz.pdai.hair","Y",5,0,1,0,0
"1912","http://bfzsw.nksh.beauty","Y",5,0,1,0,0
"1913","http://mo382.sous.hair","Y",5,0,1,0,3
"1914","http://xw.cjseoarkp.cn/os6eo5","Y",6,0,1,0,2
"1915","https://bit.ly/3UWeKQN","Y",5,0,1,0,1
"1916","http://aeotj.wmeqw.com","Y",5,0,1,0,0
"1917","http://t2m.kr/FjKHS","Y",5,0,1,0,1
"1918","http://htcx.dnvi.today","Y",5,0,1,0,0
"1919","http://jcz3.fkopz.agency","Y",5,0,1,0,1
"1920","http://TRgf.ptks.hair","Y",5,0,1,0,0
"1921","http://brtz.erox.agency","Y",5,0,1,0,0
"1922","http://hjtccb.wuny.casa","Y",5,0,1,0,0
"1923","http://9hsc.wunrx.quest","Y",5,0,1,0,1
"1924","http://rvkoi.sxou.shop","Y",5,0,1,0,0
"1925","https://plush.link/Hx","Y",5,0,1,0,0
"1926","https://nanourl.org/j3g","Y",5,0,1,0,1
"1927","http://hfrdq.nmeo.press","Y",5,0,1,0,0
"1928","http://bfzsw.nksh.beaut","Y",5,0,1,0,0
"1929","http://bs.smhkmm.top","Y",5,0,1,0,0
"1930","http://bit.ly/3zFpjPS","Y",5,0,1,0,1
"1931","http://khg.dshopfsna.top/lwn7nd","Y",6,0,1,0,1
"1932","http://nhfcc.oshr.casa","Y",5,0,1,0,0
"1933","http://hrd3.nksh.beauty","Y",5,0,1,0,1
"1934","http://ncsz.erox.agency","Y",5,0,1,0,0
"1935","http://uye3.oiwx.hair","Y",5,0,1,0,1
"1936","http://kyrdw.poen.hair","Y",5,0,1,0,0
"1937","http://hrec.wunrx.quest","Y",5,0,1,0,0
"1938","http://hfw4.uenx.hair","Y",5,0,1,0,1
"1939","http://sloiz.uisn.hair","Y",5,0,1,0,0
"1940","https://nuestro.link/28","Y",5,0,1,0,2
"1941","https://nanourl.org/rML","Y",5,0,1,0,0
"1942","http://unetx.bit7.ink","Y",5,0,1,0,1
"1943","xon.do7u.cash","Y",2,0,0,0,1
"1944","http://ut482.sous.hair","Y",5,0,1,0,3
"1945","http://ncsz.erox.agency","Y",5,0,1,0,0
"1946","http://xdiop.zaio.ltd","Y",5,0,1,0,0
"1947","http://h32s.xnod.hair","Y",5,0,1,0,2
"1948","https://bit.ly/3OiXOjx","Y",5,0,1,0,1
"1949","http://hrd3.nksh.beauty","Y",5,0,1,0,1
"1950","https://nuestro.link/iy","Y",5,0,1,0,0
"1951","http://uldrt.nkdt.hair","Y",5,0,1,0,0
"1952","http://jyes2.xuwo.casa","Y",5,0,1,0,1
"1953","http://on11.ghh0.eu","Y",5,0,1,0,3
"1954","http://3dgs.puth.agency","Y",5,0,1,0,1
"1955","http://hfve.wuny.casa","Y",5,0,1,0,0
"1956","http://t5sghs.ztis.casa","Y",5,0,1,0,1
"1957","http://bit.ly/3aITj3E","Y",5,0,1,0,2
"1958","nuestro.link/28","Y",2,0,0,0,2
"1959","nanourl.org/fQs","Y",2,0,0,0,0
"1960","ghffdg.nksh.beauty","Y",2,0,0,0,0
"1961","https://nanourl.org/QS5","Y",5,0,1,0,1
"1962","http://ytrd3.oshc.beauty","Y",5,0,1,0,1
"1963","http://hjdc.nus7.miami","Y",5,0,1,0,1
"1964","https://nanourl.org/j3g","Y",5,0,1,0,1
"1965","http://4fgz.ondue.press","Y",5,0,1,0,1
"1966","http://jhrx5.oiwx.hair","Y",5,0,1,0,1
"1967","http://hjtccb.wuny.casa","Y",5,0,1,0,0
"1968","http://uye3.oiwx.hair","Y",5,0,1,0,1
"1969","http://jhfcv.nsio.hair","Y",5,0,1,0,0
"1970","https://plush.link/gtsv","Y",5,0,1,0,0
"1971","http://htyrc.bit7.uno","Y",5,0,1,0,1
"1972","http://hfcx.usnv.hair","Y",5,0,1,0,0
"1973","http://y23.v2te.black","Y",5,0,1,0,3
"1974","http://hrc.wtbj.hair","Y",5,0,1,0,0
"1975","http://yfgd3.ponm3.hair","Y",5,0,1,0,2
"1976","http://jhrx5.oiwx.hair","Y",5,0,1,0,1
"1977","http://bit.ly/3Pjutql","Y",5,0,1,0,1
"1978","http://han.gl/GHMzb","Y",5,0,1,0,0
"1979","http://7ydb.wunrx.quest","Y",5,0,1,0,1
"1980","http://m14.j0xt.black","Y",5,0,1,0,3
"1981","http://fdssg3.svyw.hair","Y",5,0,1,0,1
"1982","https://nanourl.org/GfJ","Y",5,0,1,0,0
"1983","http://tuc.bit7.ink","Y",5,0,1,0,1
"1984","http://hrc.wtbj.hair","Y",5,0,1,0,0
"1985","http://kut31.xvys.hair","Y",5,0,1,0,2
"1986","http://tovme.hgyam.com","Y",5,0,1,0,0
